NLSituationNumber,DateFileStart,DateFileEnd,TimeFileStart,TimeFileEnd,FileSeverity,AvgLength,FileDuration,HectometerHead,HectometerTail,RouteLet,RouteNum,RouteOms,hectometreringsrichting,KopWegvakVan,KopWegvakNaar,TrajectoryFrom,TrajectoryTo,CauseGroundDetail,CauseProgress,CauseCodeProgress,CauseCode,Cause1,Cause2,Cause3,Cause4,datetime_x,hour,STN,Date,Hour,WindDirection,WindSpeedAvg,WindSpeed,WindGust,Temperature,MinTemp10cm,DewPoint,SunshineDuration,GlobalRadiation,PrecipitationDuration,PrecipitationAmount,AirPressure,Visibility,CloudCover,Humidity,Weather,WeatherCode,Fog,Rain,Snow,Thunder,IceFormation,datetime_y,TrafficSeverityNormalized,WeatherRelated,NonWeatherRelated,PrevWeatherRelated,NextNonWeatherRelated,TimeDifferenceMinutes,TimeDifferenceCategory
3751144,2023-10-05,2023-05-10,1900-01-01 16:53:30,1900-01-01 18:18:42,"474,127","5,565,000","85,200",161.6,159.3,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 11], [Defecte vrachtwagen(s) 47], [Eerder pechgeval 27]","[000], [HBD], [M13]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-10-05 16:53:30,2023-10-05 16:00:00,350,2023-10-05,16,250,30,20,60,174,     ,117,10,66,0,0,10250,80,8,69,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-05 16:00:00,0.47415070753537675,False,True,False,True,85.2,>45
3751144,2023-10-05,2023-05-10,1900-01-01 16:53:30,1900-01-01 18:18:42,"474,127","5,565,000","85,200",161.6,159.3,A,2,A2,oplopend,Batadorp,De Hogt,Eindhoven,Maastricht,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 11], [Defecte vrachtwagen(s) 47], [Eerder pechgeval 27]","[000], [HBD], [M13]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-10-05 16:53:30,2023-10-05 16:00:00,275,2023-10-05,16,240,50,50,70,173,     ,115,10,60,0,0,10244,80,5,68,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-05 16:00:00,0.47415070753537675,False,True,False,True,85.2,>45
3753286,2023-10-06,2023-06-10,1900-01-01 16:13:31,1900-01-01 17:24:58,"298,200","4,174,000","71,450",164.4,167.2,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval met vrachtwagen(s) 62]","[000], [ACH]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2023-10-06 16:13:31,2023-10-06 16:00:00,375,2023-10-06,16,240,60,70,100,187,     ,125,10,59,0,0,10223,80,5,67,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-06 16:00:00,0.29821491074553724,False,True,False,True,71.45,>45
3753286,2023-10-06,2023-06-10,1900-01-01 16:13:31,1900-01-01 17:24:58,"298,200","4,174,000","71,450",164.4,167.2,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval met vrachtwagen(s) 62]","[000], [ACH]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2023-10-06 16:13:31,2023-10-06 16:00:00,370,2023-10-06,16,220,60,60,90,186,     ,122,10,55,0,0,10228,80,8,66,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-06 16:00:00,0.29821491074553724,False,True,False,True,71.45,>45
3753286,2023-10-06,2023-06-10,1900-01-01 16:13:31,1900-01-01 17:24:58,"298,200","4,174,000","71,450",164.4,167.2,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval met vrachtwagen(s) 62]","[000], [ACH]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2023-10-06 16:13:31,2023-10-06 16:00:00,350,2023-10-06,16,220,40,40,80,194,     ,125,7,53,0,0,10226,80,8,64,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-06 16:00:00,0.29821491074553724,False,True,False,True,71.45,>45
3753286,2023-10-06,2023-06-10,1900-01-01 16:13:31,1900-01-01 17:24:58,"298,200","4,174,000","71,450",164.4,167.2,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 9], [Ongeval met vrachtwagen(s) 62]","[000], [ACH]",ACH,Ongeval met vrachtwagen(s),Ongeval vrachtwagen,Ongeval,Ongeval,2023-10-06 16:13:31,2023-10-06 16:00:00,275,2023-10-06,16,230,50,40,110,181,     ,130,7,39,0,0,10215,75,8,72,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-06 16:00:00,0.29821491074553724,False,True,False,True,71.45,>45
3758968,2023-10-10,2023-10-10,1900-01-01 16:21:30,1900-01-01 17:20:09,"319,482","5,447,000","58,650",141.6,143.2,A,2,A2,aflopend,Ekkersweijer,Airbornebrug,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 32], [Ongeval met vrachtwagen(s) 15], [Geen oorzaakcode opgegeven door VWM 12]","[000], [ACH], [000]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-10 16:21:30,2023-10-10 16:00:00,275,2023-10-10,16,200,30,40,50,207,     ,128,10,46,0,0,10162,83,8,60,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-10 16:00:00,0.31949797489874493,False,True,False,True,58.65,>45
3758968,2023-10-10,2023-10-10,1900-01-01 16:21:30,1900-01-01 17:20:09,"319,482","5,447,000","58,650",141.6,143.2,A,2,A2,aflopend,Ekkersweijer,Airbornebrug,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 32], [Ongeval met vrachtwagen(s) 15], [Geen oorzaakcode opgegeven door VWM 12]","[000], [ACH], [000]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-10 16:21:30,2023-10-10 16:00:00,375,2023-10-10,16,210,40,40,60,214,     ,123,10,58,0,0,10165,81,7,56,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-10 16:00:00,0.31949797489874493,False,True,False,True,58.65,>45
3758968,2023-10-10,2023-10-10,1900-01-01 16:21:30,1900-01-01 17:20:09,"319,482","5,447,000","58,650",141.6,143.2,A,2,A2,aflopend,Ekkersweijer,Airbornebrug,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 32], [Ongeval met vrachtwagen(s) 15], [Geen oorzaakcode opgegeven door VWM 12]","[000], [ACH], [000]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-10 16:21:30,2023-10-10 16:00:00,370,2023-10-10,16,190,30,20,60,201,     ,110,7,42,0,0,10167,71,7,55,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-10 16:00:00,0.31949797489874493,False,True,False,False,58.65,>45
3758968,2023-10-10,2023-10-10,1900-01-01 16:21:30,1900-01-01 17:20:09,"319,482","5,447,000","58,650",141.6,143.2,A,2,A2,aflopend,Ekkersweijer,Airbornebrug,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 32], [Ongeval met vrachtwagen(s) 15], [Geen oorzaakcode opgegeven door VWM 12]","[000], [ACH], [000]",1,Spitsfile (geen oorzaak gemeld),Geen oorzaak gemeld,Drukte,Hoge intensiteit,2023-10-10 16:21:30,2023-10-10 16:00:00,350,2023-10-10,16,190,30,30,60,214,     ,132,10,52,0,0,10162,77,7,59,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-10 16:00:00,0.31949797489874493,False,True,False,True,58.65,>45
3761114,2023-10-11,2023-11-10,1900-01-01 16:34:30,1900-01-01 17:11:09,"148,308","4,047,000","36,650",123.4,126.2,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defect(e) voertuig(en) 10], [Geen oorzaakcode opgegeven door VWM 21]","[000], [BKD], [000]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2023-10-11 16:34:30,2023-10-11 16:00:00,275,2023-10-11,16,200,40,30,80,183,     ,155,0,20,0,0,10113,62,8,83,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-11 16:00:00,0.14831541577078852,False,True,False,True,36.65,25-45
3761114,2023-10-11,2023-11-10,1900-01-01 16:34:30,1900-01-01 17:11:09,"148,308","4,047,000","36,650",123.4,126.2,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defect(e) voertuig(en) 10], [Geen oorzaakcode opgegeven door VWM 21]","[000], [BKD], [000]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2023-10-11 16:34:30,2023-10-11 16:00:00,350,2023-10-11,16,200,40,40,70,200,     ,145,2,24,0,0,10115,75,8,70,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-11 16:00:00,0.14831541577078852,False,True,False,True,36.65,25-45
3761114,2023-10-11,2023-11-10,1900-01-01 16:34:30,1900-01-01 17:11:09,"148,308","4,047,000","36,650",123.4,126.2,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defect(e) voertuig(en) 10], [Geen oorzaakcode opgegeven door VWM 21]","[000], [BKD], [000]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2023-10-11 16:34:30,2023-10-11 16:00:00,370,2023-10-11,16,200,50,40,70,207,     ,140,3,25,0,0,10118,80,8,65,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-11 16:00:00,0.14831541577078852,False,True,False,True,36.65,25-45
3761114,2023-10-11,2023-11-10,1900-01-01 16:34:30,1900-01-01 17:11:09,"148,308","4,047,000","36,650",123.4,126.2,A,2,A2,aflopend,Boxtel-Noord,Vught,Eindhoven,'s-Hertogenbosch,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 5], [Defect(e) voertuig(en) 10], [Geen oorzaakcode opgegeven door VWM 21]","[000], [BKD], [000]",BKD,Defect(e) voertuig(en),Defect voertuig,Incident (gestrand voertuig),Incident,2023-10-11 16:34:30,2023-10-11 16:00:00,375,2023-10-11,16,210,50,40,80,198,     ,149,3,24,0,0,10115,72,7,73,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-11 16:00:00,0.14831541577078852,False,True,False,True,36.65,25-45
3764259,2023-10-12,2023-12-10,1900-01-01 16:37:30,1900-01-01 17:11:46,"189,082","5,518,000","34,267",139.9,142.1,A,2,A2,aflopend,Best,Best-West,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 3], [Ongeval(len) 29], [Eerder(e) ongeval(len) 3]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-12 16:37:30,2023-10-12 16:00:00,350,2023-10-12,16,200,40,40,70,168,     ,162,0,17,0,-1,10124,60,8,95,   51,7,0.0,1.0,0.0,0.0,0.0,2023-10-12 16:00:00,0.18909145457272863,True,False,True,False,34.266666666666666,25-45
3764259,2023-10-12,2023-12-10,1900-01-01 16:37:30,1900-01-01 17:11:46,"189,082","5,518,000","34,267",139.9,142.1,A,2,A2,aflopend,Best,Best-West,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 3], [Ongeval(len) 29], [Eerder(e) ongeval(len) 3]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-12 16:37:30,2023-10-12 16:00:00,370,2023-10-12,16,200,50,50,90,165,     ,157,0,12,0,-1,10128,65,8,95,   22,7,0.0,1.0,0.0,0.0,0.0,2023-10-12 16:00:00,0.18909145457272863,True,False,True,False,34.266666666666666,25-45
3764259,2023-10-12,2023-12-10,1900-01-01 16:37:30,1900-01-01 17:11:46,"189,082","5,518,000","34,267",139.9,142.1,A,2,A2,aflopend,Best,Best-West,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 3], [Ongeval(len) 29], [Eerder(e) ongeval(len) 3]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-12 16:37:30,2023-10-12 16:00:00,375,2023-10-12,16,240,30,30,60,161,     ,156,0,4,2,3,10126,61,7,96,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-12 16:00:00,0.18909145457272863,True,False,True,False,34.266666666666666,25-45
3764259,2023-10-12,2023-12-10,1900-01-01 16:37:30,1900-01-01 17:11:46,"189,082","5,518,000","34,267",139.9,142.1,A,2,A2,aflopend,Best,Best-West,Eindhoven,'s-Hertogenbosch,Accidents,"[Geen oorzaakcode opgegeven door VWM 3], [Ongeval(len) 29], [Eerder(e) ongeval(len) 3]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-12 16:37:30,2023-10-12 16:00:00,275,2023-10-12,16,190,30,20,70,156,     ,152,0,8,0,-1,10123,41,8,97,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-12 16:00:00,0.18909145457272863,True,False,True,False,34.266666666666666,25-45
3772436,2023-10-18,2023-10-18,1900-01-01 15:50:29,1900-01-01 16:27:00,"110,590","3,028,000","36,517",169.6,167.3,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Opruimingswerkzaamheden 23], [Geen oorzaakcode opgegeven door VWM 10]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 15:50:29,2023-10-18 15:00:00,350,2023-10-18,15,100,70,60,110,140,     ,70,0,43,0,0,9992,83,8,62,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 15:00:00,0.11059552977648883,False,True,False,True,36.516666666666666,25-45
3772436,2023-10-18,2023-10-18,1900-01-01 15:50:29,1900-01-01 16:27:00,"110,590","3,028,000","36,517",169.6,167.3,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Opruimingswerkzaamheden 23], [Geen oorzaakcode opgegeven door VWM 10]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 15:50:29,2023-10-18 15:00:00,275,2023-10-18,15,90,60,50,100,120,     ,52,5,58,0,0,10017,83,8,63,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 15:00:00,0.11059552977648883,False,True,False,True,36.516666666666666,25-45
3772436,2023-10-18,2023-10-18,1900-01-01 15:50:29,1900-01-01 16:27:00,"110,590","3,028,000","36,517",169.6,167.3,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Opruimingswerkzaamheden 23], [Geen oorzaakcode opgegeven door VWM 10]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 15:50:29,2023-10-18 15:00:00,375,2023-10-18,15,80,60,60,100,134,     ,69,0,37,0,0,10007,80,8,65,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 15:00:00,0.11059552977648883,False,True,False,True,36.516666666666666,25-45
3772436,2023-10-18,2023-10-18,1900-01-01 15:50:29,1900-01-01 16:27:00,"110,590","3,028,000","36,517",169.6,167.3,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 3], [Opruimingswerkzaamheden 23], [Geen oorzaakcode opgegeven door VWM 10]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 15:50:29,2023-10-18 15:00:00,370,2023-10-18,15,100,60,50,100,143,     ,60,0,39,0,0,9998,82,8,57,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 15:00:00,0.11059552977648883,False,True,False,True,36.516666666666666,25-45
3772517,2023-10-18,2023-10-18,1900-01-01 16:06:30,1900-01-01 16:28:00,"68,337","3,178,000","21,500",169.6,167.5,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 11], [Opruimingswerkzaamheden 8], [Geen oorzaakcode opgegeven door VWM 3]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 16:06:30,2023-10-18 16:00:00,370,2023-10-18,16,100,50,50,100,141,     ,56,0,17,0,0,9989,83,8,56,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 16:00:00,0.06834041702085104,False,True,False,True,21.5,15-25
3772517,2023-10-18,2023-10-18,1900-01-01 16:06:30,1900-01-01 16:28:00,"68,337","3,178,000","21,500",169.6,167.5,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 11], [Opruimingswerkzaamheden 8], [Geen oorzaakcode opgegeven door VWM 3]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 16:06:30,2023-10-18 16:00:00,375,2023-10-18,16,90,60,70,90,130,     ,63,0,14,0,0,9998,83,8,64,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 16:00:00,0.06834041702085104,False,True,False,True,21.5,15-25
3772517,2023-10-18,2023-10-18,1900-01-01 16:06:30,1900-01-01 16:28:00,"68,337","3,178,000","21,500",169.6,167.5,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 11], [Opruimingswerkzaamheden 8], [Geen oorzaakcode opgegeven door VWM 3]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 16:06:30,2023-10-18 16:00:00,350,2023-10-18,16,100,60,60,100,137,     ,62,0,17,0,0,9982,83,8,60,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 16:00:00,0.06834041702085104,False,True,False,True,21.5,15-25
3772517,2023-10-18,2023-10-18,1900-01-01 16:06:30,1900-01-01 16:28:00,"68,337","3,178,000","21,500",169.6,167.5,A,2,A2,oplopend,De Hogt,Leenderheide,Eindhoven,Maastricht,Maintenance Work,"[Geen oorzaakcode opgegeven door VWM 11], [Opruimingswerkzaamheden 8], [Geen oorzaakcode opgegeven door VWM 3]","[000], [OCL], [000]",OCL,Opruimingswerkzaamheden,Opruimwerkzaamheden,Incident (opruimwerkzaamheden),Incident,2023-10-18 16:06:30,2023-10-18 16:00:00,275,2023-10-18,16,90,50,50,90,112,     ,52,2,20,0,0,10007,80,8,66,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-18 16:00:00,0.06834041702085104,False,True,False,True,21.5,15-25
3776863,2023-10-20,2023-10-20,1900-01-01 14:27:30,1900-01-01 16:28:01,"1,219,410","10118,00","120,517",173.3,176.4,A,2,A2,aflopend,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 76], [Eerder pechgeval 19], [Geen oorzaakcode opgegeven door VWM 23]","[000], [HBD], [M13], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-10-20 14:27:30,2023-10-20 14:00:00,275,2023-10-20,14,90,50,50,100,94,     ,88,0,11,10,24,9783,47,8,95,   58,7,0.0,1.0,0.0,0.0,0.0,2023-10-20 14:00:00,,False,True,True,False,120.51666666666667,>45
3776863,2023-10-20,2023-10-20,1900-01-01 14:27:30,1900-01-01 16:28:01,"1,219,410","10118,00","120,517",173.3,176.4,A,2,A2,aflopend,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 76], [Eerder pechgeval 19], [Geen oorzaakcode opgegeven door VWM 23]","[000], [HBD], [M13], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-10-20 14:27:30,2023-10-20 14:00:00,375,2023-10-20,14,120,50,30,80,120,     ,116,0,14,10,32,9782,58,8,97,   62,7,0.0,1.0,0.0,0.0,0.0,2023-10-20 14:00:00,,False,True,True,False,120.51666666666667,>45
3776863,2023-10-20,2023-10-20,1900-01-01 14:27:30,1900-01-01 16:28:01,"1,219,410","10118,00","120,517",173.3,176.4,A,2,A2,aflopend,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 76], [Eerder pechgeval 19], [Geen oorzaakcode opgegeven door VWM 23]","[000], [HBD], [M13], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-10-20 14:27:30,2023-10-20 14:00:00,370,2023-10-20,14,240,50,40,90,143,     ,135,0,9,10,72,9783,59,8,95,   62,7,0.0,1.0,0.0,0.0,0.0,2023-10-20 14:00:00,,False,True,True,False,120.51666666666667,>45
3776863,2023-10-20,2023-10-20,1900-01-01 14:27:30,1900-01-01 16:28:01,"1,219,410","10118,00","120,517",173.3,176.4,A,2,A2,aflopend,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,Defective Vehicles,"[Geen oorzaakcode opgegeven door VWM 2], [Defecte vrachtwagen(s) 76], [Eerder pechgeval 19], [Geen oorzaakcode opgegeven door VWM 23]","[000], [HBD], [M13], [000]",HBD,Defecte vrachtwagen(s),Defecte vrachtwagen,Incident (gestrand voertuig),Incident,2023-10-20 14:27:30,2023-10-20 14:00:00,350,2023-10-20,14,210,20,20,40,141,     ,137,0,9,10,20,9780,60,8,97,   61,7,0.0,1.0,0.0,0.0,0.0,2023-10-20 14:00:00,,False,True,True,False,120.51666666666667,>45
3783905,2023-10-24,2023-10-24,1900-01-01 17:56:30,1900-01-01 18:15:32,"49,338","2,592,000","19,033",166.0,168.0,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 4], [Opruimwerkzaamheden 2], [Eerder(e) ongeval(len) 9]","[000], [ACI], [CLE], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-24 17:56:30,2023-10-24 17:00:00,275,2023-10-24,17,180,40,40,70,109,     ,91,0,1,0,0,10014,70,1,88,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-24 17:00:00,0.04934046702335117,False,True,False,True,19.033333333333335,15-25
3783905,2023-10-24,2023-10-24,1900-01-01 17:56:30,1900-01-01 18:15:32,"49,338","2,592,000","19,033",166.0,168.0,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 4], [Opruimwerkzaamheden 2], [Eerder(e) ongeval(len) 9]","[000], [ACI], [CLE], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-24 17:56:30,2023-10-24 17:00:00,350,2023-10-24,17,200,30,30,50,116,     ,84,0,1,0,0,10019,75,5,80,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-24 17:00:00,0.04934046702335117,False,True,False,True,19.033333333333335,15-25
3783905,2023-10-24,2023-10-24,1900-01-01 17:56:30,1900-01-01 18:15:32,"49,338","2,592,000","19,033",166.0,168.0,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 4], [Opruimwerkzaamheden 2], [Eerder(e) ongeval(len) 9]","[000], [ACI], [CLE], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-24 17:56:30,2023-10-24 17:00:00,370,2023-10-24,17,200,40,40,70,117,     ,92,0,2,0,0,10022,70,8,84,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-24 17:00:00,0.04934046702335117,False,True,False,True,19.033333333333335,15-25
3783905,2023-10-24,2023-10-24,1900-01-01 17:56:30,1900-01-01 18:15:32,"49,338","2,592,000","19,033",166.0,168.0,A,2,A2,aflopend,Leenderheide,De Hogt,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 4], [Opruimwerkzaamheden 2], [Eerder(e) ongeval(len) 9]","[000], [ACI], [CLE], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-24 17:56:30,2023-10-24 17:00:00,375,2023-10-24,17,200,30,30,50,109,     ,95,0,2,0,0,10019,65,3,91,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-24 17:00:00,0.04934046702335117,False,True,False,True,19.033333333333335,15-25
3788292,2023-10-26,2023-10-26,1900-01-01 14:33:28,1900-01-01 15:49:48,"333,078","4,363,000","76,333",163.1,165.1,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 38], [Eerder(e) ongeval(len) 38]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-26 14:33:28,2023-10-26 14:00:00,370,2023-10-26,14,130,20,20,40,119,     ,91,2,54,0,-1,9950,61,8,82,   81,7,0.0,1.0,0.0,0.0,0.0,2023-10-26 14:00:00,0.3330946547327366,False,True,True,False,76.33333333333333,>45
3788292,2023-10-26,2023-10-26,1900-01-01 14:33:28,1900-01-01 15:49:48,"333,078","4,363,000","76,333",163.1,165.1,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 38], [Eerder(e) ongeval(len) 38]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-26 14:33:28,2023-10-26 14:00:00,375,2023-10-26,14,150,20,20,40,121,     ,91,9,93,0,-1,9951,68,7,81,   23,7,0.0,1.0,0.0,0.0,0.0,2023-10-26 14:00:00,0.3330946547327366,False,True,True,False,76.33333333333333,>45
3788292,2023-10-26,2023-10-26,1900-01-01 14:33:28,1900-01-01 15:49:48,"333,078","4,363,000","76,333",163.1,165.1,A,2,A2,aflopend,De Hogt,Batadorp,Maastricht,Eindhoven,Accidents,"[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 38], [Eerder(e) ongeval(len) 38]","[000], [ACI], [ACA]",ACI,Ongeval(len),Ongeval,Ongeval,Ongeval,2023-10-26 14:33:28,2023-10-26 14:00:00,275,2023-10-26,14,140,30,30,50,108,     ,85,3,62,0,0,9954,65,8,85,     ,5,0.0,0.0,0.0,0.0,0.0,2023-10-26 14:00:00,0.3330946547327366,False,True,True,False,76.33333333333333,>45
